coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
neutral,true,_Joselyn72,0,"Who's trynna go to Coachella this year though? #Coachella2015",,2015-01-06T15:51:00,552613000000000000,,Atlantic Time (Canada)
neutral,true,jasontrabue,4,"RT @MrDavidAngelo: What 22-year-old doesn't want their mushroom trip to include a grandfather screaming ""Hells Bells?"" #Coachella2015",,2015-01-06T15:49:00,552613000000000000,Kansas City,
neutral,true,mastermiyakawa,0,"@Msldemarco moving on up in the world #Coachella2015",,2015-01-06T15:49:00,552613000000000000,B13,Pacific Time (US & Canada)
neutral,true,justinsloe,0,"Steely Dan is a trap DJ, right? #Coachella2015",,2015-01-06T15:49:00,552613000000000000,Los Angeles,Pacific Time (US & Canada)
neutral,true,NewsNico,0,"#Coachella2015 #tickets go on sale tomorrow at noon PST. Who's going?",,2015-01-06T15:47:00,552613000000000000,,
neutral,true,jonfine,2,"RT @thisjaygreen: Dan Fogelberg, staring at his phone. Waiting for it to ring. #Coachella2015",,2015-01-06T15:47:00,552612000000000000,New York,Eastern Time (US & Canada)
neutral,true,aqmaraziz,0,"too broke to go, too far away. #Coachella2015 http://t.co/H4MFJVLIBo",,2015-01-06T15:45:00,552612000000000000,,Kuala Lumpur
neutral,true,avalonlurks,1,"���@AJTWEETS: Why isn't Young Thug headlining every day of #Coachella2015�۝ real talk","[34.06423339, -118.31119744]",2015-01-06T15:45:00,552612000000000000,,Pacific Time (US & Canada)
neutral,true,scottcallan,1,"RT @GazzLlewellyn: first tweet of 2015. http://t.co/lpUNVDd3ai #Coachella2015 #coachellalineup",,2015-01-06T15:40:00,552611000000000000,Wales,London
neutral,true,B_Boss__,0,"WHOS DOWN TO GO TO #COACHELLA2015",,2015-01-06T15:39:00,552610000000000000,,Hawaii
neutral,true,GazzLlewellyn,1,"first tweet of 2015. http://t.co/lpUNVDd3ai #Coachella2015 #coachellalineup",,2015-01-06T15:39:00,552610000000000000,Cardiff-By-The-Sea,London
neutral,true,valeriaizquieta,0,"REAL women admit they hate football #Coachella2015",,2015-01-06T15:39:00,552610000000000000,,
neutral,true,AJTWEETS,3,"Why isn't Young Thug headlining every day of #Coachella2015",,2015-01-06T15:39:00,552610000000000000,"Yogurtland, CA",Pacific Time (US & Canada)
neutral,true,martinez_dee1,0,"AC/DC, hozier, the weekend, drake, flying lotus, raekwon, porter robinson, ghostface killah and many more.. #coachella2015 #dreams",,2015-01-06T15:37:00,552610000000000000,,Central Time (US & Canada)
neutral,true,jordansaweirdo,0,"Chuck and the Wingtip Bandits playing Saturday #Coachella2015",,2015-01-06T15:36:00,552610000000000000,Vegas,Eastern Time (US & Canada)
neutral,true,CaliGuyMike22,0,"There are over 50 performers at Coachella this year. I've only heard of 3 of them. #oldmanproblems #toohiptocare #Coachella2015 #Coachella","[0.0, 0.0]",2015-01-06T15:36:00,552610000000000000,"Hollywoodland, CA",Pacific Time (US & Canada)
neutral,true,TheLookMachine,0,"Lineup #Coachella2015 http://t.co/36K7lxB03k",,2015-01-06T15:35:00,552609000000000000,California,Sydney
neutral,true,melton_tara,0,"If anyone wants to help a girl out, I'd love you forever ������_���_�_� #coachella2015 http://t.co/YkOmQAmota",,2015-01-06T15:29:00,552608000000000000,CLEVELAND,Atlantic Time (Canada)
neutral,true,iB_Coolin,9,"RT @BuzyBakerr: #coachella2015 line up has been dropped http://t.co/kCEOwsjIPI",,2015-01-06T15:29:00,552608000000000000,DMV,Eastern Time (US & Canada)
neutral,true,AndyAldaba,0,"Someone come with me to coachella 2015 i have an extra ticket �ݼ #Coachella2015",,2015-01-06T15:27:00,552607000000000000,,
neutral,true,daltonhiggins5,0,"#JackWhite #Drake #ACDC all headlining @coachella ? That's Back In Black + busy times for a journalistbloggersoothsayerplaya #Coachella2015",,2015-01-06T15:27:00,552607000000000000,Global,Hawaii
neutral,true,RachelVanMonk,0,"#Coachella2015 line up announced. Time to watch those chicks pretending they know the bands again. Just brilliant. http://t.co/iK5DfSRCW1",,2015-01-06T15:27:00,552607000000000000,London,London
neutral,true,ImColtonBerry,0,"I wouldn't see Jack White and Drake if they were playing at the 7/11 down the streets from my house #Coachella2015",,2015-01-06T15:27:00,552607000000000000,"The Valley, Arizona",Arizona
neutral,true,tatynator,1,"RT @sarahhhhbelle: Seeing Coldplay and/or The XX in that line-up would've been nice. #Coachella2015",,2015-01-06T15:26:00,552607000000000000,,
neutral,true,vanessafranko,2,"People always ask me about tips for getting @coachella passes. Here's my roundup. #Coachella2015 http://t.co/KGcxd5nDJU",,2015-01-06T15:24:00,552607000000000000,"Riverside, CA",Pacific Time (US & Canada)
neutral,true,LexiiWarren,0,"I have so much anxiety about tomorrow. My dad has set 3 alarms _��� #Coachella2015",,2015-01-06T15:23:00,552606000000000000,california,Pacific Time (US & Canada)
neutral,true,daysimaraly,1,"RT @SunniAndTheCity: I need to check out #Coachella2015 http://t.co/C1Xun0rZEe",,2015-01-06T15:22:00,552606000000000000,"Seattle, WA",Hawaii
neutral,true,networlding,0,"#Coachella - #Coachella2015  - getting into http://t.co/mZVyZKLPjM",,2015-01-06T15:21:00,552606000000000000,Chi-Town,Mountain Time (US & Canada)
neutral,true,blankstare_bear,0,"will #LeonardoDiCaprio be at #Coachella2015 to show us his new dance moves?? check out the ones from last year! http://t.co/CjubokaJ58",,2015-01-06T15:21:00,552606000000000000,,
neutral,true,mitchmarzuola,0,"steely dan &amp; dj snake are announcing their collaborative album the first week #Coachella2015",,2015-01-06T15:20:00,552606000000000000,Texas,Central Time (US & Canada)
neutral,true,Driiizzzyyy,0,"���@kaskade: ���@Forever21: The lineup is here! #Coachella2015 http://t.co/yBnwD5o5hP�۝ Cue the flower headband display front + center!�۝ _���_���_���_���",,2015-01-06T15:18:00,552605000000000000,,
neutral,true,thisjaygreen,2,"Dan Fogelberg, staring at his phone. Waiting for it to ring. #Coachella2015",,2015-01-06T15:16:00,552605000000000000,"Brooklyn, New York",
neutral,true,barrington83,0,"Off to Most Loveable Bus Driver Hall of fame Saddle up with me&amp;my coach Ella to save � Only going one way #MLBHallOfFame #Coachella2015 #1D",,2015-01-06T15:14:00,552604000000000000,,
neutral,true,JeffRuben1,0,"Steely Dan and Drake at #Coachella2015...",,2015-01-06T15:13:00,552604000000000000,,Eastern Time (US & Canada)
neutral,true,domalessio,1,"RT @SimonCollins74: @domalessio are you DJing at #Coachella2015 under a pseudonym?
#steelydan or #reallydom http://t.co/rMol2RvmZD",,2015-01-06T15:13:00,552604000000000000,"Sydney, Australia",Sydney
neutral,true,ryan_brickey,0,"Circa Survive is still alive? #Coachella2015",,2015-01-06T15:08:00,552603000000000000,,
neutral,true,boxoftrees,2,"���@Raury: Who's responsible... _���_���_��� #Coachella2015 http://t.co/9eNXBPWeIs�۝ lmaoooooo",,2015-01-06T15:07:00,552602000000000000,Sinaloa,Central Time (US & Canada)
neutral,true,aidanrv,0,"@FreyaMCrawshaw http://t.co/Dj6neAAoGy FYI tickets go on sale tomorrow! https://t.co/C4orNpwjuw #Coachella2015","[0.0, 0.0]",2015-01-06T15:03:00,552601000000000000,"St Petersburg, FL",
neutral,true,daniicastillo13,0,"Who will i be seeing at coachella though? #Coachella2015 _�Ӧ_���_�Ӧ_���_�Ӧ",,2015-01-06T15:01:00,552601000000000000,"#TexasEDMFamily IDFWUUUUU",
neutral,true,erinvandermeer,0,"Announced: @acdc, @vancejoy, @kimbramusic and @angusjuliastone among Aussies playing #Coachella2015  (@DailyMailAU)  http://t.co/KfjhzdkJYq",,2015-01-06T15:00:00,552601000000000000,Sydney,Sydney
neutral,true,Glenn__Coco_,0,"Drake is performing on my birthday this year at #Coachella2015","[33.57567136, -117.7619484]",2015-01-06T14:59:00,552600000000000000,,Central Time (US & Canada)
neutral,true,Juany_M,4,"RT @Kenbo559: Find out who's playing @coachella http://t.co/2ugNUaJAyo
#musicfestivals @JunkieMonkeys @Drake @acdc #Coachella2015 http://t.��_",,2015-01-06T14:58:00,552600000000000000,Earth,Hawaii
neutral,true,tacubano,0,"To go or not to go #coachella #coachella2015 #decisions http://t.co/ClHGz4wTmd",,2015-01-06T14:57:00,552600000000000000,"Vancouver, British Columbia",Pacific Time (US & Canada)
neutral,true,SimonCollins74,1,"@domalessio are you DJing at #Coachella2015 under a pseudonym?
#steelydan or #reallydom http://t.co/rMol2RvmZD",,2015-01-06T14:56:00,552600000000000000,"Perth, Australia",Perth
neutral,true,craigjwilliams,0,"Just got asked if I'm in a indie band. I said yes the ""kimmy gibblers"" #Coachella2015",,2015-01-06T14:55:00,552599000000000000,Los Angeles / Sydney,Hawaii
neutral,true,everythinglast4,2,"RT @karmacmt: Anyone from #texas plan on attending to #Coachella2015 ?? #coachella #texas #2015",,2015-01-06T14:55:00,552599000000000000,,Eastern Time (US & Canada)
neutral,true,paulduncanjr,0,"Can somebody please explain to me what Coachella is? 

#Coachella2015 #Coachella 

Thanks.","[0.0, 0.0]",2015-01-06T14:55:00,552599000000000000,"LaS VeGAs, NV ",
neutral,true,RobbySaysWhat,0,"#Coachella2015  Lineup ^__^ http://t.co/yuxzegfCgA",,2015-01-06T14:55:00,552599000000000000,,Central Time (US & Canada)
neutral,true,thuumperr__,1,"RT @Fabianappleseed: When you live in Indio but you cant go to #Coachella2015",,2015-01-06T14:54:00,552599000000000000,,
neutral,true,whyteJen,0,"SORRY BUT HOW TEMPTING IS THIS? #Coachella2015 http://t.co/cOgMtzJmhb",,2015-01-06T14:53:00,552599000000000000,Naul,Amsterdam
neutral,true,EpicPropTour,0,"Girls before and after the #Coachella2015 lineup is released. _�Ձ#TransformationTuesday��_ http://t.co/4eR4cC6HvV",,2015-01-06T14:51:00,552598000000000000,"Phoenix, AZ",Eastern Time (US & Canada)
neutral,true,PaulEscolar,0,"I really just wanted TAYLOR SWIFT and a SMITHS reunion. #coachella2015",,2015-01-06T14:50:00,552598000000000000,,Pacific Time (US & Canada)
neutral,true,Atuakoi,0,"always somebody I know that is going to #Coachella2015.",,2015-01-06T14:49:00,552598000000000000,,Pacific Time (US & Canada)
neutral,true,WizzyJump,0,"@BET @Drake brill! #drake #Coachella2015",,2015-01-06T14:49:00,552598000000000000,everywhere,London
neutral,true,TIP_Might69Her,0,"Anyone tryna go down to L.A. For #Coachella2015",,2015-01-06T14:49:00,552598000000000000,West Phoenix,Pacific Time (US & Canada)
neutral,true,knockoutxo,0,"Not as amped about the line up as I was this year though #Coachella2015",,2015-01-06T14:46:00,552597000000000000,Long Island NY,Arizona
neutral,true,MicheleSherstan,1,"RT @steveburgess1: #SteelyDan are booked for #Coachella2015 ! And a lot of people of a certain age are asking: What's Coachella?",,2015-01-06T14:44:00,552597000000000000,"North Vancouver, BC, Canada",Pacific Time (US & Canada)
neutral,true,LaidbackPatrick,0,"Should I go? #coachella2015 http://t.co/5L2Ys4WThU",,2015-01-06T14:44:00,552597000000000000,"San Francisco, CA",Pacific Time (US & Canada)
neutral,true,amymgonzalez,0,"Steely Dan????? Did I read that right????????????? #Coachella2015",,2015-01-06T14:44:00,552597000000000000,Narnia i think,Pacific Time (US & Canada)
neutral,true,NixMix89,1,"RT @Vakast: What's your thoughts on the #Coachella2015 lineup? Thought #BadReligion could be with the #ACDC group. #Music #TTOT",,2015-01-06T14:44:00,552596000000000000,"Artesia, CA",Pacific Time (US & Canada)
neutral,true,JimmyRuggiero,0,"I'm guessing about 90% of people posting about Coachella googled AC/DC thinking they were EDM #Coachella2015","[34.07871993, -118.36285452]",2015-01-06T14:43:00,552596000000000000,Los Angeles/Boston,
neutral,true,TishShernique,1,"RT @PrettySickly: Who's going to #Coachella2015 ?!",,2015-01-06T14:42:00,552596000000000000,London,Casablanca
neutral,true,campfirewood,0,"I heard a rumor that, when Steely Dan plays ""Black Cow,"" Drake is going to come out and cover ""Uptown Baby."" #Coachella2015",,2015-01-06T14:41:00,552596000000000000,Fairgrounds Resident,Central Time (US & Canada)
neutral,true,ChrisTVaughan,0,"Is it just me or are all the biggest music festivals going back in time with their headliners? #Coachella2015 #Glastonbury2015 #old #music",,2015-01-06T14:40:00,552596000000000000,Crawley,
neutral,true,NBAmes,0,"And @keysnkrates , @RehabMusic and @kaskade #Coachella2015 @reidbelanger15",,2015-01-06T14:39:00,552595000000000000,canada,Eastern Time (US & Canada)
neutral,true,LANGMarMendoza,3,"Fans and haters react to #Coachella2015 @acdc @drake #jackwhite What do you think about the lineup? http://t.co/aMkUrmAfND @coachella",,2015-01-06T14:38:00,552595000000000000,"Los Angeles, Calif.",Hawaii
neutral,true,nickisaak,0,"day 2 though.. 
#Coachella2015",,2015-01-06T14:36:00,552595000000000000,Los Angeles,Pacific Time (US & Canada)
neutral,true,catfern93,0,"I am no yet rich enough to afford the fashion to go to Coachella matter of fact....I can't afford to go to #Coachella #Coachella2015",,2015-01-06T14:36:00,552595000000000000,neverland,Atlantic Time (Canada)
neutral,true,LANGMarMendoza,0,"@MrLowfish @awonderdj You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06T14:35:00,552594000000000000,"Los Angeles, Calif.",Hawaii
neutral,true,LANGMarMendoza,0,"@MS_H0NEYDIP @brookekahaner You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06T14:35:00,552594000000000000,"Los Angeles, Calif.",Hawaii
neutral,true,LANGMarMendoza,0,"@jozikvmendez @paige_gentling You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06T14:35:00,552594000000000000,"Los Angeles, Calif.",Hawaii
neutral,true,LANGMarMendoza,0,"@Twitter @TheKumar18 @SieraSantos You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06T14:35:00,552594000000000000,"Los Angeles, Calif.",Hawaii
neutral,true,PyrenaC,0,"""@kaskade: ���@Forever21: The lineup is here! #Coachella2015 http://t.co/liyWAhs45Q�۝ Cue the flower headband display front + center!""",,2015-01-06T14:34:00,552594000000000000,Indonesia,Bangkok
neutral,true,ItweetatChris,0,"Bc: shortage in museum audio tour headphones, Coachella just announced all of our tickets come w/free plus one for our dads! #Coachella2015",,2015-01-06T14:34:00,552594000000000000,"Solana Beach, Ca",Pacific Time (US & Canada)
neutral,true,LandisAnna12,52,"RT @brownjenjen: �� http://t.co/1cOSAU7FeC 692 Coachella 2015: AC/DC, Steely Dan, Drake among headliners #Coachella2015 Having peforme��_ http��_",,2015-01-06T14:32:00,552594000000000000,"Spindale, North Carolina ",Eastern Time (US & Canada)
neutral,true,notevenillya,0,"#Coachella2015 run the Jewels, Tyler the creator, ghostface killah, flying Lotus.  That's pretty much it",,2015-01-06T14:30:00,552593000000000000,,Eastern Time (US & Canada)
neutral,true,shaunMlutz,0,"All I want is to see @Drake and @theweeknd at #Coachella2015  #OVOXO",,2015-01-06T14:29:00,552593000000000000,"Gresham, Oregon",Arizona
neutral,true,Ame_024,0,"#Coachella... Still not sure if I am going to buy tickets.... #Coachella2015 #coachellalineup",,2015-01-06T14:28:00,552593000000000000,"Los Angeles,California",Central Time (US & Canada)
neutral,true,alexandrarabl,0,"@coachella unfortunately I have to sell my ticket so if any one out there wants and needs one, please contact me #Coachella #Coachella2015","[-37.01045617, 174.60297647]",2015-01-06T14:28:00,552592000000000000,,Nuku'alofa
neutral,true,megan_mccormick,0,"Coachella��_Brand New &lt;-- Most excited. Yup. Not Drake. #Coachella2015",,2015-01-06T14:25:00,552592000000000000,"Los Angeles, CA -- Made in MI",Quito
neutral,true,Fabianappleseed,1,"When you live in Indio but you cant go to #Coachella2015",,2015-01-06T14:24:00,552592000000000000,,
neutral,true,esther_guerrero,0,"mac demarco, tame impala, the weeknd, toro y moi, drake, florence, bad suns, coasts, rac ... djdnsksjdbd I have to go #coachella2015",,2015-01-06T14:18:00,552590000000000000,detroit,Atlantic Time (Canada)
neutral,true,chauie,0,"#Coachella2015 line-up announced and I just received an email for cheap flights to LA. #meanttobe lol",,2015-01-06T14:17:00,552590000000000000,Australia,Sydney
neutral,true,Justins_Lens,0,"You know it's the new year in SoCal when everyone starts freaking out about #Coachella. #Coachella2015 #NewYear",,2015-01-06T14:14:00,552589000000000000,Los Angeles,
neutral,true,MelissaKaW,2,"RT @keegs: #Coachella2015 lineup announced. Not sure how I feel about it. http://t.co/8dBmrb8JYT",,2015-01-06T14:14:00,552589000000000000,Melbourne~Australia,
neutral,true,SchultzCarolyn,0,"This is happening #Coachella2015 http://t.co/mT7tsJIT7V",,2015-01-06T14:13:00,552589000000000000,"Boston, MA",
neutral,true,FeldmanAgency,1,"Check this out! @keysnkrates are playing @coachella on April 10&amp;17th! #Coachella2015 http://t.co/FgITZpdIh9",,2015-01-06T14:13:00,552589000000000000,Toronto / Vancouver,Quito
neutral,true,HeyyyJoeee,0,"Gotta check out some of these bands now... #Coachella2015",,2015-01-06T14:12:00,552589000000000000,Scotsdale AZ,Arizona
neutral,true,AMays99,0,"���@Cedric2206 fancy #Coachella2015?!? http://t.co/dRXgy60s8i�۝","[51.45396795, -0.16379706]",2015-01-06T14:12:00,552589000000000000,London,London
neutral,true,brownjenjen,52,"�� http://t.co/1cOSAU7FeC 692 Coachella 2015: AC/DC, Steely Dan, Drake among headliners #Coachella2015 Having peforme��_ http://t.co/knlJD4mUPQ",,2015-01-06T14:12:00,552588000000000000,"Dallas, TX",Ljubljana
neutral,true,OfficialJools,0,"#Coachella2015 Lineup is here and Tickets on sale tomorrow at 12pm! @NBCLA @KTLA @KTLAnewsdesk @ABC7 @myfoxla @GDLA @Studio11LA",,2015-01-06T14:12:00,552588000000000000,Beaumont CA,Pacific Time (US & Canada)
neutral,true,trancepantss,1,"If anyone is selling their weekend one ticket for under $400 let me know please. thank you. #Coachella2015",,2015-01-06T14:11:00,552588000000000000,"california, usa",Pacific Time (US & Canada)
neutral,true,MauraGrierson,1,"@Drake @theweeknd @acdc all part of #Coachella2015 !! Who else? http://t.co/ClsfGrWryO",,2015-01-06T14:08:00,552588000000000000,Toronto,Quito
neutral,true,elsegoodmusic,0,"@awonderdj that's FUCKN awesome! (My phone just autocorrected to make ""fuckn"" in caps) congrats! Doing Australia proud! #Coachella2015",,2015-01-06T14:07:00,552587000000000000,"Perth, WA",Perth
neutral,true,PrettySickly,1,"Who's going to #Coachella2015 ?!",,2015-01-06T14:06:00,552587000000000000,,London
neutral,true,sandentotten,0,"You guys, @MileyCyrus is Instagramming about @NASA / @HubbleTelescope's new pic: http://t.co/6oivmRh3Bc Also rips #Coachella2015",,2015-01-06T14:05:00,552587000000000000,"Los Angeles, CA",Pacific Time (US & Canada)
neutral,true,thecarbncopy,0,"And it's here... #Coachella2015 http://t.co/ezUpQs9Qr6",,2015-01-06T14:05:00,552587000000000000,Los Angeles,Pacific Time (US & Canada)
neutral,true,ragdso,1,"RT @JMSimonChi: Thank you @NoiseyMusic for the laughs about #Coachella2015 ... I just snorted like ah swine in class. #Dying - http://t.co/��_",,2015-01-06T14:05:00,552587000000000000,,Caracas
neutral,true,lottiedottie0,0,"What will drake open with? #Coachella2015",,2015-01-06T14:04:00,552587000000000000,"ct, colorado ",Mountain Time (US & Canada)
neutral,true,CatHamm,0,"#Coachella2015 lineup: AC/DC, Jack White, Drake, Steely Dan, Florence &amp; the Machine, Alt-J, Vic Mensa, more http://t.co/521AbO6zTf",,2015-01-06T14:04:00,552586000000000000,Los Angeles,Pacific Time (US & Canada)
neutral,true,B105Brisbane,1,"RT @HeyTimArnold: Could @Ingrosso and/or @Axwell add  ""Flights for Tim"" to their rider for #Coachella2015? Ta
http://t.co/OErdULOJkq http:/��_",,2015-01-06T14:02:00,552586000000000000,"Brisbane, Australia",Brisbane
neutral,true,jenniferetoile,0,"Good morning erry'one and Coachella lineup. #Coachella2015",,2015-01-06T14:02:00,552586000000000000,"Adelaide, AUS",Adelaide
neutral,true,Salamanderfs,0,"Probably not one of the strongest lineups regarding headliners in recent years for #Coachella2015 but probably one of the most underrated","[0.0, 0.0]",2015-01-06T14:01:00,552586000000000000,"SJ/LA, CA ",Central Time (US & Canada)
neutral,true,Toaster_Toaster,1,"RT @taky0n: So who on the #Coachella2015 lineup is death grips under a different name?",,2015-01-06T14:00:00,552585000000000000,,Central Time (US & Canada)
neutral,true,vithespicelord,0,"@LILBTHEBASEDGOD Just saw the line up Dad Are you gonna be there the 12th or the 19th ? #Coachella2015",,2015-01-06T13:57:00,552585000000000000,EARTH,Eastern Time (US & Canada)
neutral,true,Jessie_GilesXO,0,"So Coachella tickets are on sale now! _��� #Coachella2015 oh pretty pretty please I wanna go! #eatsleeprave _ٍ�_�����Ε��",,2015-01-06T13:57:00,552585000000000000,,
neutral,true,TheOnlyZajch,0,"Dem #Coachella2015 lineups tho!",,2015-01-06T13:56:00,552585000000000000,up in the Great White North,Central Time (US & Canada)
neutral,true,MissRuiz_xoxo,0,"@MarinasDiamonds is playing #Coachella2015 gives me hope she'll come back to austin for SXSW.",,2015-01-06T13:55:00,552584000000000000,Austin Texas,Central Time (US & Canada)
neutral,true,michtashia,0,"...is it okay if I've never heard 90% of the names in #Coachella2015 lineup?",,2015-01-06T13:54:00,552584000000000000,+65 | +62,Singapore
neutral,true,TeamThirstTrap,1,"RT @firefire100: if you have never lived in new york and are wondering what williamsburg brooklyn looks like? peep the #Coachella2015 lineu��_",,2015-01-06T13:52:00,552584000000000000,"Rosedale, NY",Eastern Time (US & Canada)
neutral,true,JoshuaTehee,0,".@coachella lineup is out. What do we think? #rikkidontlosethatnumber #coachella2015 http://t.co/sppEFzvUnl",,2015-01-06T13:51:00,552583000000000000,"Fresno, CA",
neutral,true,_deeram,0,"Who's going to #Coachella2015 though? _٪�_٪�_٪�_٪�",,2015-01-06T13:51:00,552583000000000000,,Pacific Time (US & Canada)
neutral,true,SimgeSercee,0,"Ac/Dc _٪���� #Coachella2015 http://t.co/S2qgDkPtfV",,2015-01-06T13:50:00,552583000000000000,,
neutral,true,le_duba,1,"RT @CoreyBee_: Senior year. #Coachella2015",,2015-01-06T13:50:00,552583000000000000,,Arizona
neutral,true,feezy33,0,"#Coachella2015 lolz already streaming live http://t.co/OPOsm6PaUz",,2015-01-06T13:48:00,552583000000000000,Dallas TX,Mountain Time (US & Canada)
neutral,true,sarahhhhbelle,1,"Seeing Coldplay and/or The XX in that line-up would've been nice. #Coachella2015",,2015-01-06T13:47:00,552582000000000000,,
neutral,true,TrivWorks,0,"Wonder how many of these bands/artists Kanye West's fans have heard of: #Coachella #Coachella2015 http://t.co/Rf9YHOm8Ig",,2015-01-06T13:47:00,552582000000000000,"Brooklyn, NY",Eastern Time (US & Canada)
neutral,true,downtown7thave,1,"J cole. Glad to see Azeala Banks though RT @RevoltTV: Who else would you have added to the #Coachella2015 line-up? #TalkBack",,2015-01-06T13:46:00,552582000000000000,,
neutral,true,gpaul17,0,"@Drake and @kaskade performing a #moveforme remix at #coachella2015??",,2015-01-06T13:46:00,552582000000000000,,
neutral,true,idekelly,0,"���@lights: We are! 11/18 RT @master_vickster: Petition for @lights to play #Coachella2015�۝ WJBISYKL",,2015-01-06T13:46:00,552582000000000000,���10.22.14���,Atlantic Time (Canada)
neutral,true,dakg,0,"���@WE_ARE_HXV: My #Coachella2015 lineup http://t.co/8FvSFIOXal�۝

@MigosATL",,2015-01-06T13:45:00,552582000000000000,,Eastern Time (US & Canada)
neutral,true,DrunkonRK,0,"Looked at #coachella2015 &amp; not much I'd want to see except English acts George Ezra &amp; Gordon City. Met/saw Clean Bandit already so that's ok",,2015-01-06T13:45:00,552582000000000000,Jared Leto RT'd me 15.11.13,London
neutral,true,MsLisaMarie17,0,"Can we talk about #Saturday
#Coachella2015 http://t.co/owyB6hDLVP",,2015-01-06T13:43:00,552581000000000000,"Los Angeles, Ca ",Alaska
neutral,true,Sam_HRP,1,"RT @Howiewoodpromo: This year's @coachella is being headlined by @acdc, Jack White, &amp; @champagnepapi. #Coachella2015 #hrp #howiewood
http:/��_",,2015-01-06T13:43:00,552581000000000000,"Charlotte, NC",
neutral,true,321johnnyboy,0,"Whos all going to this years concert performance of #Coachella2015",,2015-01-06T13:43:00,552581000000000000,U.S.A.,Eastern Time (US & Canada)
neutral,true,nonz,0,"day 3 of #Coachella2015 is softer than Drake",,2015-01-06T13:42:00,552581000000000000,the LBC,Pacific Time (US & Canada)
neutral,true,HeyTimArnold,1,"Could @Ingrosso and/or @Axwell add  ""Flights for Tim"" to their rider for #Coachella2015? Ta
http://t.co/OErdULOJkq http://t.co/YJQQhu87ZB",,2015-01-06T13:40:00,552581000000000000,Brisbane,New Caledonia
neutral,true,WE_ARE_HXV,33,"My #Coachella2015 lineup http://t.co/vltOuQc0Nv",,2015-01-06T13:40:00,552580000000000000,ULTRA RECORDS / HOODRICH,Eastern Time (US & Canada)
neutral,true,ladytin2x,0,"Photo: rakoji: coachella 2015 line up announced #coachella #coachella2015 http://t.co/VQYBJox6JH",,2015-01-06T13:38:00,552580000000000000,BOS,Eastern Time (US & Canada)
neutral,true,Roisin_OConnor,0,"Alt-J, Hozier, Steely Dan, Alabama Shakes, St. Vincent, Ryan Adams... #Coachella2015 http://t.co/KsjOLgwvEM",,2015-01-06T13:38:00,552580000000000000,London,London
neutral,true,Fritzygrl,1,"#Coachella2015 with @deadlybasic",,2015-01-06T13:38:00,552580000000000000,CLE / UA 18,Eastern Time (US & Canada)
neutral,true,BronaghMcN,0,"I want to go to #Coachella2015 who's with me!",,2015-01-06T13:38:00,552580000000000000,Worldwide,Dublin
neutral,true,JoeyHynes90,3,"RT @BadManMedia: The #Coachella2015 line up has been announced !!! http://t.co/RxCR3q8cH5",,2015-01-06T13:37:00,552580000000000000,,London
neutral,true,geeegraxi,0,"I should've asked my parents for #Coachella2015 tickets for Christmas. I gotta make this happen _���",,2015-01-06T13:37:00,552580000000000000,��_��� ZR.KS.AR.JG.LY ��_���,Eastern Time (US & Canada)
neutral,true,IAMGoldCoast,0,"Can we get #Flockadamus at @coachella #coachella2015 @FLOSSTRADAMUS",,2015-01-06T13:35:00,552579000000000000,"Long Beach, CA",Pacific Time (US & Canada)
neutral,true,ameliafsimmons,0,"Argh go away #Coachella2015 lineup, you're so beautiful I can't even look at you.",,2015-01-06T13:35:00,552579000000000000,South East,
neutral,true,fcknmarss,0,"Crying bc I'm currently a broke bitch 
_��__��__��_ #Coachella2015 http://t.co/Lcs9vgQvPj",,2015-01-06T13:35:00,552579000000000000,,Pacific Time (US & Canada)
neutral,true,GBPlitz,0,"@StubHub The celebrities and how they dress. #Coachella2015 #FromADistance",,2015-01-06T13:35:00,552579000000000000,Green Bay,Central Time (US & Canada)
neutral,true,steveburgess1,1,"#SteelyDan are booked for #Coachella2015 ! And a lot of people of a certain age are asking: What's Coachella?",,2015-01-06T13:34:00,552579000000000000,"Vancouver, BC, Canada",Alaska
neutral,true,johnnybabyyXO,0,"���@StubHub: Who are you the most excited to see at #Coachella2015?�۝ @theweeknd !!! Please send me #TixWish",,2015-01-06T13:33:00,552579000000000000,E$M/209/713/Kissland,Pacific Time (US & Canada)
neutral,true,kirrrbz,0,"HOLY SHI....... #Coachella2015",,2015-01-06T13:33:00,552579000000000000,,Pacific Time (US & Canada)
neutral,true,Howiewoodpromo,1,"This year's @coachella is being headlined by @acdc, Jack White, &amp; @champagnepapi. #Coachella2015 #hrp #howiewood
http://t.co/5iAR5KaMPq",,2015-01-06T13:33:00,552579000000000000,"Cali, NY, Carolinas",Eastern Time (US & Canada)
neutral,true,Miss__Gold,0,"tickets go on sale jan 7th for #Coachella2015 this April !!!!! SEE YOU IN THE DESERT",,2015-01-06T13:32:00,552579000000000000,J'habit au Centre-Ville,
